date,from.code,from.city,to.code,to.city,price.czk
2022-08-06,KIV,Chisinau,TGD,Podgorica,2018
2022-08-06,KIV,Chisinau,TIA,Tirana,2109
2022-08-06,KIV,Chisinau,TLL,Tallinn,2248
2022-08-06,KIV,Chisinau,TXL,Berlin,2713
2022-08-06,KIV,Chisinau,VIE,Vienna,2088
2022-08-06,KIV,Chisinau,VNO,Vilnius,1936
2022-08-06,KIV,Chisinau,WAW,Warsaw,1748
2022-08-06,KIV,Chisinau,ZAG,Zagreb,2181
2022-08-06,LHR,London,AMS,Amsterdam,849
2022-08-06,LHR,London,ARN,Stockholm,3176
2022-08-06,LHR,London,ATH,Athens,4955
2022-08-06,LHR,London,BEG,Belgrade,3515
2022-08-06,LHR,London,BRN,Bern,1712
2022-08-06,LHR,London,BRU,Brussels,873
2022-08-06,LHR,London,BTS,Bratislava,2784
2022-08-06,LHR,London,CPH,Copenhagen,1587
2022-08-06,LHR,London,DME,Moscow,5221
2022-08-06,LHR,London,DUB,Dublin,813
2022-08-06,LHR,London,ESB,Ankara,5996
2022-08-06,LHR,London,EVN,Yerevan,5650
2022-08-06,LHR,London,FCO,Rome,3100
2022-08-06,LHR,London,HEL,Helsinki,3858
2022-08-06,LHR,London,IEV,Kyiv,3276
2022-08-06,LHR,London,KIV,Chisinau,4443
2022-08-06,LHR,London,LIS,Lisbon,3430
2022-08-06,LHR,London,LJU,Ljubljana,2675
2022-08-06,LHR,London,LUX,Luxembourg,1162
2022-08-06,LHR,London,MAD,Madrid,2024
2022-08-06,LHR,London,MLA,Valletta,4396
2022-08-06,LHR,London,MSQ,Minsk,4040
2022-08-06,LHR,London,NIC,Nicosia,6634
2022-08-06,LHR,London,OSL,Oslo,2524
2022-08-06,LHR,London,OTP,Bucharest,4518
2022-08-06,LHR,London,PRG,Prague,2332
2022-08-06,LHR,London,PRN,Pristina,3993
2022-08-06,LHR,London,RIX,Riga,3605
2022-08-06,LHR,London,SJJ,Sarajevo,3385
2022-08-06,LHR,London,SKP,Skopje,4063
2022-08-06,LHR,London,SOF,Sofia,4245
2022-08-06,LHR,London,TBS,Tbilisi,7232
2022-08-06,LHR,London,TGD,Podgorica,3728
2022-08-06,LHR,London,TIA,Tirana,3092
2022-08-06,LHR,London,TXL,Berlin,1565
2022-08-06,LHR,London,VIE,Vienna,2688
2022-08-06,LHR,London,VNO,Vilnius,3623
2022-08-06,LHR,London,ZAG,Zagreb,2763
2022-08-06,LIS,Lisbon,AMS,Amsterdam,3991
2022-08-06,LIS,Lisbon,ARN,Stockholm,6190
2022-08-06,LIS,Lisbon,ATH,Athens,5876
2022-08-06,LIS,Lisbon,BEG,Belgrade,5262
2022-08-06,LIS,Lisbon,BRN,Bern,2721
2022-08-06,LIS,Lisbon,BUD,Budapest,5059
2022-08-06,LIS,Lisbon,CDG,Paris,3052
2022-08-06,LIS,Lisbon,CPH,Copenhagen,5182
2022-08-06,LIS,Lisbon,DME,Moscow,6009
2022-08-06,LIS,Lisbon,EVN,Yerevan,9357
2022-08-06,LIS,Lisbon,FCO,Rome,3825
2022-08-06,LIS,Lisbon,GYD,Baku,10218
2022-08-06,LIS,Lisbon,HEL,Helsinki,6824
2022-08-06,LIS,Lisbon,IEV,Kyiv,6906
2022-08-06,LIS,Lisbon,KIV,Chisinau,4967
2022-08-06,LIS,Lisbon,LHR,London,3334
2022-08-06,LIS,Lisbon,LJU,Ljubljana,4394
2022-08-06,LIS,Lisbon,LUX,Luxembourg,3685
2022-08-06,LIS,Lisbon,MAD,Madrid,1240
2022-08-06,LIS,Lisbon,MLA,Valletta,4458
2022-08-06,LIS,Lisbon,MSQ,Minsk,6666
2022-08-06,LIS,Lisbon,NIC,Nicosia,7752
2022-08-06,LIS,Lisbon,OSL,Oslo,5530
2022-08-06,LIS,Lisbon,OTP,Bucharest,6114
2022-08-06,LIS,Lisbon,PRG,Prague,4654
2022-08-06,LIS,Lisbon,PRN,Pristina,5296
2022-08-06,LIS,Lisbon,RIX,Riga,6489
2022-08-06,LIS,Lisbon,SJJ,Sarajevo,4848
2022-08-06,LIS,Lisbon,SKP,Skopje,5457
2022-08-06,LIS,Lisbon,TBS,Tbilisi,9232
2022-08-06,LIS,Lisbon,TGD,Podgorica,5052
2022-08-06,LIS,Lisbon,TIA,Tirana,5069
2022-08-06,LIS,Lisbon,TLL,Tallinn,6873
2022-08-06,LIS,Lisbon,TXL,Berlin,4833
2022-08-06,LIS,Lisbon,VIE,Vienna,3628
2022-08-06,LIS,Lisbon,VNO,Vilnius,6388
2022-08-06,LIS,Lisbon,WAW,Warsaw,5716
2022-08-06,LIS,Lisbon,ZAG,Zagreb,4584
2022-08-06,LJU,Ljubljana,ARN,Stockholm,3167
2022-08-06,LJU,Ljubljana,ATH,Athens,2564
2022-08-06,LJU,Ljubljana,BEG,Belgrade,1143
2022-08-06,LJU,Ljubljana,BRN,Bern,1311
2022-08-06,LJU,Ljubljana,BRU,Brussels,2054
2022-08-06,LJU,Ljubljana,BTS,Bratislava,835
2022-08-06,LJU,Ljubljana,BUD,Budapest,954
2022-08-06,LJU,Ljubljana,CDG,Paris,2140
2022-08-06,LJU,Ljubljana,CPH,Copenhagen,2392
2022-08-06,LJU,Ljubljana,DME,Moscow,4028
2022-08-06,LJU,Ljubljana,DUB,Dublin,3587
2022-08-06,LJU,Ljubljana,ESB,Ankara,3428
2022-08-06,LJU,Ljubljana,EVN,Yerevan,5166
2022-08-06,LJU,Ljubljana,FCO,Rome,1177
2022-08-06,LJU,Ljubljana,GYD,Baku,5967
2022-08-06,LJU,Ljubljana,HEL,Helsinki,3761
2022-08-06,LJU,Ljubljana,IEV,Kyiv,2713
2022-08-06,LJU,Ljubljana,KIV,Chisinau,2327
2022-08-06,LJU,Ljubljana,LHR,London,2674
2022-08-06,LJU,Ljubljana,LIS,Lisbon,3354
2022-08-06,LJU,Ljubljana,LUX,Luxembourg,1658
2022-08-06,LJU,Ljubljana,MLA,Valletta,2542
2022-08-06,LJU,Ljubljana,MSQ,Minsk,2762
2022-08-06,LJU,Ljubljana,NIC,Nicosia,4045
2022-08-06,LJU,Ljubljana,OSL,Oslo,3342
2022-08-06,LJU,Ljubljana,OTP,Bucharest,2175
2022-08-06,LJU,Ljubljana,PRG,Prague,1059
2022-08-06,LJU,Ljubljana,PRN,Pristina,1511
2022-08-06,LJU,Ljubljana,RIX,Riga,2910
2022-08-06,LJU,Ljubljana,SJJ,Sarajevo,972
2022-08-06,LJU,Ljubljana,SKP,Skopje,1692
2022-08-06,LJU,Ljubljana,SOF,Sofia,1795
2022-08-06,LJU,Ljubljana,TBS,Tbilisi,3815
2022-08-06,LJU,Ljubljana,TGD,Podgorica,1318
2022-08-06,LJU,Ljubljana,TIA,Tirana,1564
2022-08-06,LJU,Ljubljana,TLL,Tallinn,3505
2022-08-06,LJU,Ljubljana,TXL,Berlin,1647
2022-08-06,LJU,Ljubljana,VIE,Vienna,732
2022-08-06,LJU,Ljubljana,VNO,Vilnius,2697
2022-08-06,LJU,Ljubljana,WAW,Warsaw,1888
2022-08-06,LUX,Luxembourg,AMS,Amsterdam,824
2022-08-06,LUX,Luxembourg,ARN,Stockholm,2823
2022-08-06,LUX,Luxembourg,ATH,Athens,4013
2022-08-06,LUX,Luxembourg,BEG,Belgrade,2579
2022-08-06,LUX,Luxembourg,BRN,Bern,841
2022-08-06,LUX,Luxembourg,BTS,Bratislava,1791
2022-08-06,LUX,Luxembourg,BUD,Budapest,2239
2022-08-06,LUX,Luxembourg,CDG,Paris,785
2022-08-06,LUX,Luxembourg,CPH,Copenhagen,1819
2022-08-06,LUX,Luxembourg,DME,Moscow,3512
2022-08-06,LUX,Luxembourg,DUB,Dublin,2129
2022-08-06,LUX,Luxembourg,ESB,Ankara,4837
2022-08-06,LUX,Luxembourg,EVN,Yerevan,6473
2022-08-06,LUX,Luxembourg,FCO,Rome,1659
2022-08-06,LUX,Luxembourg,GYD,Baku,7327
2022-08-06,LUX,Luxembourg,HEL,Helsinki,3510
2022-08-06,LUX,Luxembourg,IEV,Kyiv,3680
2022-08-06,LUX,Luxembourg,KIV,Chisinau,3615
2022-08-06,LUX,Luxembourg,LHR,London,1180
2022-08-06,LUX,Luxembourg,LIS,Lisbon,3702
2022-08-06,LUX,Luxembourg,LJU,Ljubljana,1668
2022-08-06,LUX,Luxembourg,MAD,Madrid,2710
2022-08-06,LUX,Luxembourg,MLA,Valletta,3541
2022-08-06,LUX,Luxembourg,MSQ,Minsk,3221
2022-08-06,LUX,Luxembourg,NIC,Nicosia,5727
2022-08-06,LUX,Luxembourg,OSL,Oslo,2651
2022-08-06,LUX,Luxembourg,OTP,Bucharest,3417
2022-08-06,LUX,Luxembourg,PRG,Prague,1408
2022-08-06,LUX,Luxembourg,PRN,Pristina,2886
2022-08-06,LUX,Luxembourg,RIX,Riga,2265
2022-08-06,LUX,Luxembourg,RKV,Reykjavik,4877
2022-08-06,LUX,Luxembourg,SJJ,Sarajevo,1832
2022-08-06,LUX,Luxembourg,SKP,Skopje,2993
2022-08-06,LUX,Luxembourg,SOF,Sofia,3283
2022-08-06,LUX,Luxembourg,TGD,Podgorica,2710
2022-08-06,LUX,Luxembourg,TIA,Tirana,2949
2022-08-06,LUX,Luxembourg,TLL,Tallinn,3419
2022-08-06,LUX,Luxembourg,TXL,Berlin,1046
2022-08-06,LUX,Luxembourg,VIE,Vienna,1733
2022-08-06,LUX,Luxembourg,VNO,Vilnius,3006
2022-08-06,LUX,Luxembourg,WAW,Warsaw,2315
2022-08-06,LUX,Luxembourg,ZAG,Zagreb,1948
2022-08-06,MAD,Madrid,AMS,Amsterdam,3165
2022-08-06,MAD,Madrid,ARN,Stockholm,5306
2022-08-06,MAD,Madrid,ATH,Athens,3784
2022-08-06,MAD,Madrid,BEG,Belgrade,4389
2022-08-06,MAD,Madrid,BRN,Bern,2459
2022-08-06,MAD,Madrid,BRU,Brussels,2831
2022-08-06,MAD,Madrid,BTS,Bratislava,3920
2022-08-06,MAD,Madrid,BUD,Budapest,4160
2022-08-06,MAD,Madrid,CDG,Paris,2410
2022-08-06,MAD,Madrid,CPH,Copenhagen,4360
2022-08-06,MAD,Madrid,DME,Moscow,7144
2022-08-06,MAD,Madrid,DUB,Dublin,3107
2022-08-06,MAD,Madrid,ESB,Ankara,6278
2022-08-06,MAD,Madrid,EVN,Yerevan,8169
2022-08-06,MAD,Madrid,FCO,Rome,2844
2022-08-06,MAD,Madrid,GYD,Baku,9127
2022-08-06,MAD,Madrid,HEL,Helsinki,6120
2022-08-06,MAD,Madrid,IEV,Kyiv,4520
2022-08-06,MAD,Madrid,KIV,Chisinau,5586
2022-08-06,MAD,Madrid,LHR,London,2689
2022-08-06,MAD,Madrid,LIS,Lisbon,1182
2022-08-06,MAD,Madrid,LJU,Ljubljana,2454
2022-08-06,MAD,Madrid,MLA,Valletta,2646
2022-08-06,MAD,Madrid,MSQ,Minsk,5675
2022-08-06,MAD,Madrid,NIC,Nicosia,6793
2022-08-06,MAD,Madrid,OSL,Oslo,5055
2022-08-06,MAD,Madrid,OTP,Bucharest,5257
2022-08-06,MAD,Madrid,PRG,Prague,3747
2022-08-06,MAD,Madrid,PRN,Pristina,3359
2022-08-06,MAD,Madrid,RIX,Riga,5634
2022-08-06,MAD,Madrid,RKV,Reykjavik,5994
2022-08-06,MAD,Madrid,SJJ,Sarajevo,3955
2022-08-06,MAD,Madrid,SKP,Skopje,4502
2022-08-06,MAD,Madrid,SOF,Sofia,4724
2022-08-06,MAD,Madrid,TBS,Tbilisi,8244
2022-08-06,MAD,Madrid,TIA,Tirana,4206
2022-08-06,MAD,Madrid,TLL,Tallinn,5995
2022-08-06,MAD,Madrid,TXL,Berlin,3922
2022-08-06,MAD,Madrid,VIE,Vienna,3849
2022-08-06,MAD,Madrid,VNO,Vilnius,5479
2022-08-06,MAD,Madrid,WAW,Warsaw,4781
2022-08-06,MAD,Madrid,ZAG,Zagreb,3631
2022-08-06,MLA,Valletta,AMS,Amsterdam,4256
2022-08-06,MLA,Valletta,ARN,Stockholm,5495
2022-08-06,MLA,Valletta,ATH,Athens,1928
2022-08-06,MLA,Valletta,BEG,Belgrade,2458
2022-08-06,MLA,Valletta,BRN,Bern,2873
2022-08-06,MLA,Valletta,BRU,Brussels,3944
2022-08-06,MLA,Valletta,BTS,Bratislava,2989
2022-08-06,MLA,Valletta,BUD,Budapest,2885
2022-08-06,MLA,Valletta,CDG,Paris,3741
2022-08-06,MLA,Valletta,CPH,Copenhagen,3458
2022-08-06,MLA,Valletta,DME,Moscow,5846
2022-08-06,MLA,Valletta,DUB,Dublin,5242
2022-08-06,MLA,Valletta,ESB,Ankara,3687
2022-08-06,MLA,Valletta,EVN,Yerevan,5629
2022-08-06,MLA,Valletta,FCO,Rome,1208
2022-08-06,MLA,Valletta,GYD,Baku,6478
2022-08-06,MLA,Valletta,HEL,Helsinki,5771
2022-08-06,MLA,Valletta,IEV,Kyiv,4359
2022-08-06,MLA,Valletta,KIV,Chisinau,3583
2022-08-06,MLA,Valletta,LIS,Lisbon,4455
2022-08-06,MLA,Valletta,LUX,Luxembourg,2667
2022-08-06,MLA,Valletta,MAD,Madrid,2598
2022-08-06,MLA,Valletta,MSQ,Minsk,4715
2022-08-06,MLA,Valletta,NIC,Nicosia,3560
2022-08-06,MLA,Valletta,OSL,Oslo,5515
2022-08-06,MLA,Valletta,OTP,Bucharest,2965
2022-08-06,MLA,Valletta,PRG,Prague,2560
2022-08-06,MLA,Valletta,PRN,Pristina,2052
2022-08-06,MLA,Valletta,RIX,Riga,3856
2022-08-06,MLA,Valletta,RKV,Reykjavik,8113
2022-08-06,MLA,Valletta,SJJ,Sarajevo,2146
2022-08-06,MLA,Valletta,SKP,Skopje,1976
2022-08-06,MLA,Valletta,SOF,Sofia,2321
2022-08-06,MLA,Valletta,TBS,Tbilisi,5488
2022-08-06,MLA,Valletta,TGD,Podgorica,1835
2022-08-06,MLA,Valletta,TIA,Tirana,1270
2022-08-06,MLA,Valletta,TLL,Tallinn,5573
2022-08-06,MLA,Valletta,TXL,Berlin,3858
2022-08-06,MLA,Valletta,VIE,Vienna,2980
2022-08-06,MLA,Valletta,VNO,Vilnius,4706
2022-08-06,MLA,Valletta,WAW,Warsaw,4038
2022-08-06,MLA,Valletta,ZAG,Zagreb,1730
2022-08-06,MSQ,Minsk,AMS,Amsterdam,3199
2022-08-06,MSQ,Minsk,ARN,Stockholm,1917
2022-08-06,MSQ,Minsk,ATH,Athens,3732
2022-08-06,MSQ,Minsk,BEG,Belgrade,2521
2022-08-06,MSQ,Minsk,BRN,Bern,3491
2022-08-06,MSQ,Minsk,BRU,Brussels,3394
2022-08-06,MSQ,Minsk,BUD,Budapest,2113
2022-08-06,MSQ,Minsk,CDG,Paris,2921
2022-08-06,MSQ,Minsk,CPH,Copenhagen,2182
2022-08-06,MSQ,Minsk,DME,Moscow,1580
2022-08-06,MSQ,Minsk,DUB,Dublin,4585
2022-08-06,MSQ,Minsk,ESB,Ankara,3404
2022-08-06,MSQ,Minsk,EVN,Yerevan,4077
2022-08-06,MSQ,Minsk,FCO,Rome,3722
2022-08-06,MSQ,Minsk,GYD,Baku,4620
2022-08-06,MSQ,Minsk,HEL,Helsinki,1663
2022-08-06,MSQ,Minsk,IEV,Kyiv,1006
2022-08-06,MSQ,Minsk,KIV,Chisinau,1796
2022-08-06,MSQ,Minsk,LHR,London,4061
2022-08-06,MSQ,Minsk,LJU,Ljubljana,2727
2022-08-06,MSQ,Minsk,LUX,Luxembourg,3400
2022-08-06,MSQ,Minsk,MAD,Madrid,5816
2022-08-06,MSQ,Minsk,MLA,Valletta,4657
2022-08-06,MSQ,Minsk,NIC,Nicosia,4425
2022-08-06,MSQ,Minsk,OSL,Oslo,2649
2022-08-06,MSQ,Minsk,OTP,Bucharest,2318
2022-08-06,MSQ,Minsk,PRG,Prague,2173
2022-08-06,MSQ,Minsk,PRN,Pristina,2908
2022-08-06,MSQ,Minsk,RIX,Riga,1046
2022-08-06,MSQ,Minsk,RKV,Reykjavik,6219
2022-08-06,MSQ,Minsk,SKP,Skopje,3071
2022-08-06,MSQ,Minsk,SOF,Sofia,2844
2022-08-06,MSQ,Minsk,TBS,Tbilisi,3926
2022-08-06,MSQ,Minsk,TGD,Podgorica,3027
2022-08-06,MSQ,Minsk,TLL,Tallinn,1537
2022-08-06,MSQ,Minsk,TXL,Berlin,2091
2022-08-06,MSQ,Minsk,VIE,Vienna,2179
2022-08-06,MSQ,Minsk,ZAG,Zagreb,2723
2022-08-06,NIC,Nicosia,AMS,Amsterdam,6137
2022-08-06,NIC,Nicosia,ARN,Stockholm,5805
2022-08-06,NIC,Nicosia,ATH,Athens,2048
2022-08-06,NIC,Nicosia,BEG,Belgrade,3294
2022-08-06,NIC,Nicosia,BRN,Bern,5329
2022-08-06,NIC,Nicosia,BRU,Brussels,5995
2022-08-06,NIC,Nicosia,BTS,Bratislava,4139
2022-08-06,NIC,Nicosia,BUD,Budapest,3761
2022-08-06,NIC,Nicosia,CDG,Paris,6099
2022-08-06,NIC,Nicosia,CPH,Copenhagen,5827
2022-08-06,NIC,Nicosia,DME,Moscow,4857
2022-08-06,NIC,Nicosia,DUB,Dublin,7505
2022-08-06,NIC,Nicosia,ESB,Ankara,1301
2022-08-06,NIC,Nicosia,FCO,Rome,4093
2022-08-06,NIC,Nicosia,GYD,Baku,3286
2022-08-06,NIC,Nicosia,HEL,Helsinki,5873
2022-08-06,NIC,Nicosia,IEV,Kyiv,3650
2022-08-06,NIC,Nicosia,KIV,Chisinau,2857
2022-08-06,NIC,Nicosia,LHR,London,6570
2022-08-06,NIC,Nicosia,LIS,Lisbon,7561
2022-08-06,NIC,Nicosia,LJU,Ljubljana,4157
2022-08-06,NIC,Nicosia,LUX,Luxembourg,5576
2022-08-06,NIC,Nicosia,MAD,Madrid,6917
2022-08-06,NIC,Nicosia,MLA,Valletta,3564
2022-08-06,NIC,Nicosia,MSQ,Minsk,4493
2022-08-06,NIC,Nicosia,OSL,Oslo,4979
2022-08-06,NIC,Nicosia,OTP,Bucharest,2573
2022-08-06,NIC,Nicosia,PRG,Prague,4643
2022-08-06,NIC,Nicosia,PRN,Pristina,2812
2022-08-06,NIC,Nicosia,RIX,Riga,5382
2022-08-06,NIC,Nicosia,RKV,Reykjavik,10044
2022-08-06,NIC,Nicosia,SJJ,Sarajevo,3347
2022-08-06,NIC,Nicosia,SKP,Skopje,2722
2022-08-06,NIC,Nicosia,SOF,Sofia,2642
2022-08-06,NIC,Nicosia,TBS,Tbilisi,1972
2022-08-06,NIC,Nicosia,TGD,Podgorica,3133
2022-08-06,NIC,Nicosia,TIA,Tirana,3050
2022-08-06,NIC,Nicosia,TLL,Tallinn,5765
2022-08-06,NIC,Nicosia,TXL,Berlin,5140
2022-08-06,NIC,Nicosia,VIE,Vienna,3164
2022-08-06,NIC,Nicosia,VNO,Vilnius,4778
2022-08-06,NIC,Nicosia,WAW,Warsaw,4626
2022-08-06,NIC,Nicosia,ZAG,Zagreb,3962
2022-08-06,OSL,Oslo,AMS,Amsterdam,1993
2022-08-06,OSL,Oslo,ARN,Stockholm,1015
2022-08-06,OSL,Oslo,ATH,Athens,4085
2022-08-06,OSL,Oslo,BEG,Belgrade,3910
2022-08-06,OSL,Oslo,BRN,Bern,3119
2022-08-06,OSL,Oslo,BRU,Brussels,2408
2022-08-06,OSL,Oslo,BTS,Bratislava,2990
2022-08-06,OSL,Oslo,CDG,Paris,2910
2022-08-06,OSL,Oslo,CPH,Copenhagen,1109
2022-08-06,OSL,Oslo,DME,Moscow,3506
2022-08-06,OSL,Oslo,DUB,Dublin,2685
2022-08-06,OSL,Oslo,EVN,Yerevan,6621
2022-08-06,OSL,Oslo,FCO,Rome,4316
2022-08-06,OSL,Oslo,GYD,Baku,7102
2022-08-06,OSL,Oslo,HEL,Helsinki,1795
2022-08-06,OSL,Oslo,IEV,Kyiv,3428
2022-08-06,OSL,Oslo,KIV,Chisinau,3908
2022-08-06,OSL,Oslo,LHR,London,2460
2022-08-06,OSL,Oslo,LIS,Lisbon,5572
2022-08-06,OSL,Oslo,LJU,Ljubljana,3306
2022-08-06,OSL,Oslo,LUX,Luxembourg,2656
2022-08-06,OSL,Oslo,MAD,Madrid,5034
2022-08-06,OSL,Oslo,MLA,Valletta,5638
2022-08-06,OSL,Oslo,MSQ,Minsk,2731
2022-08-06,OSL,Oslo,NIC,Nicosia,6574
2022-08-06,OSL,Oslo,OTP,Bucharest,4280
2022-08-06,OSL,Oslo,PRG,Prague,2457
2022-08-06,OSL,Oslo,PRN,Pristina,4284
2022-08-06,OSL,Oslo,RIX,Riga,1872
2022-08-06,OSL,Oslo,RKV,Reykjavik,3736
2022-08-06,OSL,Oslo,SJJ,Sarajevo,3785
2022-08-06,OSL,Oslo,SKP,Skopje,4409
2022-08-06,OSL,Oslo,SOF,Sofia,4615
2022-08-06,OSL,Oslo,TBS,Tbilisi,6369
2022-08-06,OSL,Oslo,TGD,Podgorica,4259
2022-08-06,OSL,Oslo,TIA,Tirana,4536
2022-08-06,OSL,Oslo,TLL,Tallinn,1854
2022-08-06,OSL,Oslo,TXL,Berlin,1917
2022-08-06,OSL,Oslo,VIE,Vienna,2903
2022-08-06,OSL,Oslo,VNO,Vilnius,2272
2022-08-06,OSL,Oslo,WAW,Warsaw,2342
2022-08-06,OSL,Oslo,ZAG,Zagreb,3517
2022-08-06,OTP,Bucharest,AMS,Amsterdam,3750
2022-08-06,OTP,Bucharest,ARN,Stockholm,3689
2022-08-06,OTP,Bucharest,BEG,Belgrade,1153
2022-08-06,OTP,Bucharest,BRN,Bern,3205
2022-08-06,OTP,Bucharest,BRU,Brussels,3611
2022-08-06,OTP,Bucharest,BTS,Bratislava,1819
2022-08-06,OTP,Bucharest,BUD,Budapest,1508
2022-08-06,OTP,Bucharest,CDG,Paris,3941
2022-08-06,OTP,Bucharest,CPH,Copenhagen,2480
2022-08-06,OTP,Bucharest,DME,Moscow,3133
2022-08-06,OTP,Bucharest,DUB,Dublin,5252
2022-08-06,OTP,Bucharest,ESB,Ankara,1722
2022-08-06,OTP,Bucharest,EVN,Yerevan,3290
2022-08-06,OTP,Bucharest,FCO,Rome,2383
2022-08-06,OTP,Bucharest,GYD,Baku,4191
2022-08-06,OTP,Bucharest,HEL,Helsinki,3697
2022-08-06,OTP,Bucharest,IEV,Kyiv,1600
2022-08-06,OTP,Bucharest,KIV,Chisinau,933
2022-08-06,OTP,Bucharest,LHR,London,4455
2022-08-06,OTP,Bucharest,LIS,Lisbon,6223
2022-08-06,OTP,Bucharest,LUX,Luxembourg,3329
2022-08-06,OTP,Bucharest,MAD,Madrid,5292
2022-08-06,OTP,Bucharest,MLA,Valletta,2952
2022-08-06,OTP,Bucharest,MSQ,Minsk,2322
2022-08-06,OTP,Bucharest,NIC,Nicosia,2588
2022-08-06,OTP,Bucharest,OSL,Oslo,4090
2022-08-06,OTP,Bucharest,PRG,Prague,2419
2022-08-06,OTP,Bucharest,PRN,Pristina,1092
2022-08-06,OTP,Bucharest,RIX,Riga,2978
2022-08-06,OTP,Bucharest,RKV,Reykjavik,7564
2022-08-06,OTP,Bucharest,SJJ,Sarajevo,1451
2022-08-06,OTP,Bucharest,SKP,Skopje,1105
2022-08-06,OTP,Bucharest,SOF,Sofia,789
2022-08-06,OTP,Bucharest,TBS,Tbilisi,2433
2022-08-06,OTP,Bucharest,TGD,Podgorica,1470
2022-08-06,OTP,Bucharest,TIA,Tirana,1457
2022-08-06,OTP,Bucharest,TLL,Tallinn,3585
2022-08-06,OTP,Bucharest,TXL,Berlin,2833
2022-08-06,OTP,Bucharest,VIE,Vienna,1882
2022-08-06,OTP,Bucharest,VNO,Vilnius,2582
2022-08-06,OTP,Bucharest,WAW,Warsaw,2158
2022-08-06,OTP,Bucharest,ZAG,Zagreb,1784
2022-08-06,PRG,Prague,AMS,Amsterdam,1625
2022-08-06,PRG,Prague,ATH,Athens,3392
2022-08-06,PRG,Prague,BEG,Belgrade,1641
2022-08-06,PRG,Prague,BRN,Bern,1494
2022-08-06,PRG,Prague,BRU,Brussels,1597
2022-08-06,PRG,Prague,CDG,Paris,1528
2022-08-06,PRG,Prague,CPH,Copenhagen,1438
2022-08-06,PRG,Prague,DME,Moscow,3500
2022-08-06,PRG,Prague,DUB,Dublin,3139
2022-08-06,PRG,Prague,ESB,Ankara,3859
2022-08-06,PRG,Prague,EVN,Yerevan,5268
2022-08-06,PRG,Prague,FCO,Rome,2028
2022-08-06,PRG,Prague,GYD,Baku,6164
2022-08-06,PRG,Prague,HEL,Helsinki,2745
2022-08-06,PRG,Prague,IEV,Kyiv,2385
2022-08-06,PRG,Prague,KIV,Chisinau,2428
2022-08-06,PRG,Prague,LHR,London,2246
2022-08-06,PRG,Prague,LIS,Lisbon,4682
2022-08-06,PRG,Prague,LJU,Ljubljana,1061
2022-08-06,PRG,Prague,LUX,Luxembourg,1394
2022-08-06,PRG,Prague,MAD,Madrid,2774
2022-08-06,PRG,Prague,MLA,Valletta,2464
2022-08-06,PRG,Prague,MSQ,Minsk,2174
2022-08-06,PRG,Prague,NIC,Nicosia,3508
2022-08-06,PRG,Prague,OSL,Oslo,2404
2022-08-06,PRG,Prague,PRN,Pristina,2120
2022-08-06,PRG,Prague,RIX,Riga,2249
2022-08-06,PRG,Prague,RKV,Reykjavik,5504
2022-08-06,PRG,Prague,SJJ,Sarajevo,1640
2022-08-06,PRG,Prague,SKP,Skopje,2273
2022-08-06,PRG,Prague,SOF,Sofia,2308
2022-08-06,PRG,Prague,TBS,Tbilisi,5252
2022-08-06,PRG,Prague,TGD,Podgorica,2020
2022-08-06,PRG,Prague,TIA,Tirana,2258
2022-08-06,PRG,Prague,TLL,Tallinn,2617
2022-08-06,PRG,Prague,VIE,Vienna,723
2022-08-06,PRG,Prague,VNO,Vilnius,1969
2022-08-06,PRG,Prague,WAW,Warsaw,943
2022-08-06,PRG,Prague,ZAG,Zagreb,1164
2022-08-06,PRN,Pristina,AMS,Amsterdam,3434
2022-08-06,PRN,Pristina,ATH,Athens,1266
2022-08-06,PRN,Pristina,BRN,Bern,2566
2022-08-06,PRN,Pristina,BRU,Brussels,3256
2022-08-06,PRN,Pristina,BTS,Bratislava,1468
2022-08-06,PRN,Pristina,BUD,Budapest,1384
2022-08-06,PRN,Pristina,CDG,Paris,3512
2022-08-06,PRN,Pristina,CPH,Copenhagen,3425
2022-08-06,PRN,Pristina,DME,Moscow,4019
2022-08-06,PRN,Pristina,DUB,Dublin,4901
2022-08-06,PRN,Pristina,ESB,Ankara,2319
2022-08-06,PRN,Pristina,EVN,Yerevan,4154
2022-08-06,PRN,Pristina,FCO,Rome,1644
2022-08-06,PRN,Pristina,GYD,Baku,5059
2022-08-06,PRN,Pristina,HEL,Helsinki,4127
2022-08-06,PRN,Pristina,KIV,Chisinau,1680
2022-08-06,PRN,Pristina,LHR,London,3998
2022-08-06,PRN,Pristina,LIS,Lisbon,5278
2022-08-06,PRN,Pristina,LJU,Ljubljana,1484
2022-08-06,PRN,Pristina,LUX,Luxembourg,2988
2022-08-06,PRN,Pristina,MAD,Madrid,4436
2022-08-06,PRN,Pristina,MSQ,Minsk,2875
2022-08-06,PRN,Pristina,NIC,Nicosia,2933
2022-08-06,PRN,Pristina,OSL,Oslo,4295
2022-08-06,PRN,Pristina,OTP,Bucharest,1099
2022-08-06,PRN,Pristina,PRG,Prague,2153
2022-08-06,PRN,Pristina,RIX,Riga,3386
2022-08-06,PRN,Pristina,RKV,Reykjavik,7421
2022-08-06,PRN,Pristina,SJJ,Sarajevo,773
2022-08-06,PRN,Pristina,TBS,Tbilisi,4032
2022-08-06,PRN,Pristina,TLL,Tallinn,3918
